index,question,answer
65pDfDrdOqQ-26,"[0.10001447, 0.59992546, 0.10001449, 0.100022815, 0.100022815]","[0.59991413, 0.10001988, 0.10002539, 0.10002043, 0.100020155]"
65pDfDrdOqQ-27,"[0.10000991, 0.10001561, 0.10001561, 0.10001561, 0.5999433]",[]
65pDfDrdOqQ-28,"[0.5998119, 0.10004437, 0.10008336, 0.10003017, 0.10003018]","[0.59990275, 0.10003245, 0.10001942, 0.100024275, 0.10002112]"
65pDfDrdOqQ-29,"[0.10001268, 0.5999658, 0.10000948, 0.10000755, 0.10000446]","[0.10001732, 0.10002314, 0.5999112, 0.10002416, 0.10002416]"
65pDfDrdOqQ-30,"[0.10003017, 0.59992284, 0.10001839, 0.100015394, 0.10001324]","[0.100008145, 0.5999588, 0.10001927, 0.100008145, 0.10000569]"
65pDfDrdOqQ-31,"[0.5999163, 0.10002004, 0.10003028, 0.100013316, 0.10002004]","[0.10001937, 0.10001937, 0.10001937, 0.5999225, 0.10001937]"
65pDfDrdOqQ-32,"[0.100099415, 0.10009944, 0.10001854, 0.10001854, 0.59976405]","[0.10002072, 0.100019366, 0.10002318, 0.10001817, 0.59991854]"
65pDfDrdOqQ-33,"[0.10006072, 0.10001728, 0.59988743, 0.10001728, 0.10001728]","[0.59991294, 0.10001971, 0.10002167, 0.10002321, 0.10002242]"
65pDfDrdOqQ-34,"[0.1000228, 0.10001383, 0.1000228, 0.5998784, 0.10006216]","[0.10000076, 0.10000104, 0.10000052, 0.10000122, 0.59999645]"
65pDfDrdOqQ-35,"[0.10001728, 0.10001729, 0.10001728, 0.5998873, 0.10006081]","[0.10000828, 0.100006096, 0.10000828, 0.100006096, 0.5999713]"
65pDfDrdOqQ-36,"[0.5999431, 0.10000991, 0.10000992, 0.1000271, 0.10000992]","[0.10028314, 0.59912765, 0.10028315, 0.10028321, 0.100022845]"
65pDfDrdOqQ-37,"[0.10001702, 0.10002284, 0.100071, 0.100034654, 0.59985447]","[0.10004899, 0.5997649, 0.10006855, 0.10004902, 0.10006858]"
65pDfDrdOqQ-38,"[0.10002474, 0.100087136, 0.10002474, 0.59977615, 0.10008724]","[0.10001639, 0.5999176, 0.10002022, 0.100022905, 0.100022905]"
65pDfDrdOqQ-39,"[0.1000085, 0.10000743, 0.59996754, 0.10000993, 0.1000066]","[0.10002054, 0.10002704, 0.10002615, 0.10001868, 0.5999076]"
65pDfDrdOqQ-40,"[0.100142516, 0.1000399, 0.10003989, 0.59963626, 0.100141436]","[0.10001978, 0.10001978, 0.100016385, 0.10002297, 0.59992105]"
65pDfDrdOqQ-41,"[0.10001729, 0.10006066, 0.5998875, 0.10001728, 0.10001729]","[0.10002057, 0.100024514, 0.5999137, 0.10002057, 0.100020565]"
65pDfDrdOqQ-42,"[0.10005272, 0.59989923, 0.10002286, 0.10001063, 0.10001451]","[0.59989154, 0.100025244, 0.100023165, 0.100030825, 0.100029215]"
65pDfDrdOqQ-43,"[0.10002283, 0.10002283, 0.599709, 0.10012277, 0.100122616]","[0.100020215, 0.10001531, 0.59991765, 0.100019574, 0.10002727]"
65pDfDrdOqQ-44,"[0.10001483, 0.10002288, 0.10002652, 0.5999209, 0.10001483]","[0.100019485, 0.10002155, 0.100018315, 0.10002012, 0.5999205]"
65pDfDrdOqQ-45,"[0.10002901, 0.10002286, 0.59986264, 0.10006264, 0.10002286]","[0.10000813, 0.10000779, 0.100007765, 0.5999695, 0.10000685]"
65pDfDrdOqQ-46,"[0.59992987, 0.1000099, 0.1000099, 0.10004454, 0.10000579]","[0.59990025, 0.100026, 0.10002341, 0.10002286, 0.1000275]"
65pDfDrdOqQ-47,"[0.10022941, 0.5992691, 0.10022942, 0.10022941, 0.100042716]","[0.100003704, 0.100004576, 0.100002915, 0.59998584, 0.100002915]"
65pDfDrdOqQ-48,"[0.100122266, 0.10012259, 0.10001223, 0.59962064, 0.10012228]","[0.10002604, 0.10002604, 0.5998916, 0.10002046, 0.10003583]"
65pDfDrdOqQ-49,"[0.59926903, 0.100042716, 0.10022942, 0.100229405, 0.100229435]","[0.10000641, 0.10000536, 0.5999791, 0.10000271, 0.10000641]"
65pDfDrdOqQ-50,"[0.10001519, 0.10002984, 0.10000631, 0.59993833, 0.10001034]","[0.10000419, 0.10000305, 0.10000339, 0.59998596, 0.10000339]"
65pDfDrdOqQ-51,"[0.1000228, 0.1000228, 0.1000228, 0.1000228, 0.59990877]","[0.100141115, 0.59963745, 0.10003988, 0.10003988, 0.10014172]"
65pDfDrdOqQ-52,"[0.10000531, 0.100016, 0.5999494, 0.100016, 0.1000133]","[0.10003961, 0.100025475, 0.100024246, 0.10002836, 0.5998823]"
65pDfDrdOqQ-53,"[0.10002286, 0.10002286, 0.5998767, 0.100019, 0.100058556]","[0.10000376, 0.100002915, 0.10000417, 0.59998626, 0.100002915]"
65pDfDrdOqQ-54,"[0.5998218, 0.100018576, 0.10004257, 0.10004255, 0.100074515]","[0.10003054, 0.10002402, 0.10002941, 0.10002735, 0.5998887]"
65pDfDrdOqQ-55,"[0.10002287, 0.100022875, 0.10002842, 0.599903, 0.10002287]","[0.10001175, 0.10001191, 0.10001191, 0.5999554, 0.100009084]"
65pDfDrdOqQ-56,"[0.59912777, 0.10028311, 0.10028314, 0.100283146, 0.100022845]","[0.10000319, 0.10000255, 0.100003496, 0.10000258, 0.5999882]"
65pDfDrdOqQ-57,"[0.100013755, 0.100067765, 0.59985876, 0.10004101, 0.10001873]","[0.59997934, 0.10000585, 0.10000503, 0.1000047, 0.1000051]"
Oib0I_-gGYo-1,"[0.10001729, 0.10001729, 0.10001728, 0.10006355, 0.59988457]","[0.10001685, 0.100018494, 0.100020505, 0.10001945, 0.5999247]"
Oib0I_-gGYo-2,"[0.100004286, 0.10000759, 0.10000481, 0.10000705, 0.59997624]","[0.1000261, 0.10002273, 0.10002611, 0.10002726, 0.5998978]"
Oib0I_-gGYo-3,"[0.59990865, 0.10002284, 0.10002284, 0.100022845, 0.100022845]","[0.10001084, 0.100019276, 0.5999341, 0.10001541, 0.10002034]"
Oib0I_-gGYo-4,"[0.10002288, 0.10002718, 0.10002718, 0.5998956, 0.10002718]","[0.10001323, 0.599965, 0.10000709, 0.10000802, 0.1000067]"
Oib0I_-gGYo-5,"[0.10003302, 0.10002711, 0.10002299, 0.59988976, 0.100027114]","[0.100015976, 0.10002952, 0.10002005, 0.10002005, 0.59991443]"
Oib0I_-gGYo-6,"[0.1000624, 0.10002283, 0.10002283, 0.5998691, 0.10002283]","[0.1000189, 0.5999158, 0.1000271, 0.1000179, 0.10002036]"
Oib0I_-gGYo-7,"[0.10001755, 0.100014254, 0.100014254, 0.10001037, 0.5999435]","[0.10001746, 0.59992, 0.100025624, 0.10001617, 0.10002076]"
Oib0I_-gGYo-8,"[0.10002282, 0.10006244, 0.5998691, 0.10002283, 0.10002283]","[0.5999334, 0.10001468, 0.100018956, 0.10001896, 0.100014046]"
Oib0I_-gGYo-9,"[0.5999189, 0.10002771, 0.10001695, 0.10001695, 0.10001946]",[]
Oib0I_-gGYo-10,"[0.10002842, 0.10002842, 0.10003754, 0.59980166, 0.10010396]","[0.10000474, 0.5999651, 0.10000638, 0.10001239, 0.1000114]"
Oib0I_-gGYo-11,"[0.10002025, 0.100018084, 0.100019105, 0.10002302, 0.59991956]","[0.10001725, 0.1000181, 0.10001954, 0.10001513, 0.59993]"
Oib0I_-gGYo-12,"[0.10001468, 0.5999225, 0.10002007, 0.10002664, 0.100016125]","[0.100028686, 0.10003229, 0.59988284, 0.10003012, 0.10002603]"
Oib0I_-gGYo-13,"[0.5999206, 0.10001177, 0.10004266, 0.10000948, 0.100015536]","[0.100010216, 0.5999567, 0.10000973, 0.10001256, 0.10001083]"
Oib0I_-gGYo-14,"[0.100083396, 0.10003601, 0.100016706, 0.100036, 0.5998279]","[0.10004172, 0.100025244, 0.100062154, 0.10012208, 0.5997488]"
UlMRX_B8WtI-1,"[0.100044385, 0.10003018, 0.5998193, 0.10008329, 0.10002285]","[0.10000576, 0.5999776, 0.10000497, 0.100003906, 0.100007735]"
UlMRX_B8WtI-2,"[0.10001913, 0.59991956, 0.100028396, 0.100016445, 0.10001645]","[0.10002284, 0.100014575, 0.10002284, 0.10002283, 0.59991693]"
UlMRX_B8WtI-3,"[0.10000635, 0.1000068, 0.10000865, 0.5999703, 0.10000794]","[0.100010045, 0.10000864, 0.10000718, 0.10000694, 0.5999672]"
UlMRX_B8WtI-4,"[0.1000228, 0.10008014, 0.1000228, 0.5998514, 0.1000228]","[0.1000023, 0.1000022, 0.10000225, 0.1000023, 0.59999096]"
UlMRX_B8WtI-5,"[0.10000679, 0.5999663, 0.10001125, 0.10000678, 0.10000892]","[0.10000293, 0.10000529, 0.10000514, 0.5999831, 0.10000352]"
UlMRX_B8WtI-6,"[0.100034654, 0.100034654, 0.10002283, 0.5998732, 0.100034654]","[0.10001082, 0.59995675, 0.10001027, 0.10001036, 0.10001179]"
UlMRX_B8WtI-7,"[0.59984136, 0.10005556, 0.100043215, 0.10002994, 0.10002995]","[0.5999732, 0.100006916, 0.100007616, 0.10000377, 0.10000849]"
UlMRX_B8WtI-8,"[0.10012287, 0.5997087, 0.10002283, 0.10012278, 0.10002283]","[0.10000067, 0.10000063, 0.1000005, 0.59999734, 0.10000086]"
UlMRX_B8WtI-9,"[0.100080006, 0.5998041, 0.10001308, 0.10008002, 0.1000228]","[0.5998809, 0.100031294, 0.100021824, 0.10003541, 0.100030586]"
UlMRX_B8WtI-10,"[0.10002281, 0.5999243, 0.10002281, 0.10001504, 0.10001504]","[0.100009315, 0.10000449, 0.5999754, 0.10000402, 0.10000675]"
UlMRX_B8WtI-11,"[0.5830493, 0.104245126, 0.10423052, 0.10425073, 0.10422435]","[0.10000269, 0.10000234, 0.5999879, 0.10000459, 0.10000242]"
UlMRX_B8WtI-12,"[0.10001274, 0.59994686, 0.10001778, 0.100009926, 0.10001274]","[0.10000436, 0.100005865, 0.59997874, 0.10000573, 0.10000529]"
Nsiu2_AvcvI-1,"[0.10000991, 0.100060634, 0.59985155, 0.10001728, 0.100060634]","[0.10003885, 0.59988195, 0.10003374, 0.100021236, 0.10002422]"
Nsiu2_AvcvI-2,"[0.10001407, 0.5999267, 0.10002295, 0.10001645, 0.10001982]","[0.59991485, 0.1000174, 0.100021124, 0.10002554, 0.10002114]"
Nsiu2_AvcvI-3,"[0.59998894, 0.10000366, 0.10000234, 0.100002944, 0.100002125]","[0.10002283, 0.100017, 0.10007107, 0.59987205, 0.10001702]"
Nsiu2_AvcvI-4,"[0.100074366, 0.100029744, 0.10002974, 0.10001563, 0.59985054]","[0.10000142, 0.10000123, 0.59999484, 0.10000132, 0.10000119]"
Nsiu2_AvcvI-5,"[0.10001127, 0.5999332, 0.10001127, 0.100034624, 0.10000965]","[0.10001456, 0.10001071, 0.5999532, 0.100011595, 0.100009955]"
Nsiu2_AvcvI-6,"[0.10003769, 0.5997834, 0.10010353, 0.100037694, 0.100037694]","[0.10001712, 0.10002403, 0.10002565, 0.59991056, 0.10002263]"
Nsiu2_AvcvI-7,"[0.10002287, 0.10003663, 0.10005245, 0.100052424, 0.5998356]","[0.1000216, 0.59990364, 0.10002965, 0.10002413, 0.10002097]"
Nsiu2_AvcvI-8,"[0.59991485, 0.100017756, 0.10002674, 0.10002287, 0.100017756]","[0.100004844, 0.59998405, 0.100004695, 0.10000328, 0.10000315]"
Nsiu2_AvcvI-9,"[0.100022845, 0.100083604, 0.10008339, 0.5997873, 0.100022845]","[0.10003403, 0.10002895, 0.10003856, 0.10003612, 0.59986234]"
Nsiu2_AvcvI-10,"[0.10008303, 0.10005013, 0.10002793, 0.100035876, 0.599803]","[0.10007227, 0.10007243, 0.59979504, 0.100009724, 0.10005053]"
Nsiu2_AvcvI-11,"[0.59989816, 0.100014865, 0.100014865, 0.10004927, 0.100022845]","[0.10001672, 0.5998805, 0.10002538, 0.100052014, 0.10002538]"
Nsiu2_AvcvI-12,"[0.59988725, 0.10002282, 0.10003355, 0.10002283, 0.10003355]","[0.10001115, 0.59995705, 0.10001168, 0.10001167, 0.100008495]"
Nsiu2_AvcvI-13,"[0.59985965, 0.10003143, 0.10003142, 0.10003583, 0.10004172]","[0.10000174, 0.59999096, 0.10000224, 0.10000234, 0.1000027]"
Nsiu2_AvcvI-14,"[0.10003131, 0.10001515, 0.10001822, 0.10001822, 0.5999171]","[0.100023925, 0.5998987, 0.10004482, 0.10001627, 0.10001627]"
Nsiu2_AvcvI-15,"[0.59990823, 0.10003121, 0.10002283, 0.10002283, 0.10001485]","[0.10001939, 0.10001426, 0.59992903, 0.10002311, 0.10001426]"
Nsiu2_AvcvI-16,"[0.10000767, 0.10001415, 0.599956, 0.10001225, 0.10000995]","[0.100044556, 0.10001634, 0.5999128, 0.10001634, 0.10000991]"
Nsiu2_AvcvI-17,"[0.10004331, 0.10004957, 0.1001183, 0.10004331, 0.59974545]","[0.5998904, 0.10003348, 0.100033484, 0.10001976, 0.10002288]"
Nsiu2_AvcvI-18,"[0.10000992, 0.59994894, 0.10001562, 0.10001562, 0.1000099]","[0.10000564, 0.10000879, 0.5999699, 0.10000728, 0.100008376]"
Nsiu2_AvcvI-19,"[0.59991306, 0.100018, 0.100022845, 0.10003123, 0.10001486]","[0.104306, 0.10433261, 0.10430024, 0.10426257, 0.5827986]"
Nsiu2_AvcvI-20,"[0.10000776, 0.100014426, 0.5999533, 0.10001442, 0.10001009]","[0.10001603, 0.10000969, 0.10001527, 0.100035265, 0.59992373]"
Nsiu2_AvcvI-21,"[0.5999325, 0.1000131, 0.100007996, 0.10001041, 0.10003601]","[0.10002029, 0.10003459, 0.59990007, 0.1000241, 0.100020945]"
Nsiu2_AvcvI-22,"[0.100038506, 0.1000142, 0.5998996, 0.10001901, 0.10002869]","[0.10000772, 0.5999717, 0.10000708, 0.10000494, 0.10000853]"
Nsiu2_AvcvI-23,"[0.10000641, 0.10000946, 0.10000641, 0.59997094, 0.100006774]","[0.10003614, 0.5998782, 0.1000408, 0.10002479, 0.10002009]"
Nsiu2_AvcvI-24,"[0.10002287, 0.10001913, 0.59990674, 0.1000284, 0.10002286]","[0.10002003, 0.10002287, 0.10002671, 0.10001783, 0.5999125]"
Nsiu2_AvcvI-25,"[0.10002283, 0.5998988, 0.10002283, 0.10002283, 0.10003265]","[0.100008495, 0.10000996, 0.10000996, 0.5999635, 0.10000809]"
Nsiu2_AvcvI-26,"[0.10012276, 0.10012304, 0.10002283, 0.59970856, 0.10002283]","[0.10001651, 0.5999328, 0.10002028, 0.10001393, 0.10001651]"
Nsiu2_AvcvI-27,"[0.10003601, 0.10003601, 0.10008339, 0.59982175, 0.10002284]","[0.10000939, 0.59996, 0.10001136, 0.100011036, 0.10000819]"
Nsiu2_AvcvI-28,"[0.10001163, 0.10001109, 0.10001428, 0.10000998, 0.59995306]","[0.10001596, 0.10001596, 0.10003978, 0.59992105, 0.10000725]"
Nsiu2_AvcvI-29,"[0.10012221, 0.10012228, 0.10001222, 0.10012217, 0.5996211]","[0.10002263, 0.10002496, 0.10002227, 0.5999088, 0.1000213]"
Nsiu2_AvcvI-30,"[0.5998515, 0.100080125, 0.1000228, 0.1000228, 0.1000228]","[0.5998751, 0.10002287, 0.10002976, 0.10004256, 0.10002975]"
Nsiu2_AvcvI-31,"[0.5991276, 0.100283235, 0.100283146, 0.1002832, 0.100022845]","[0.59989035, 0.10002673, 0.10002822, 0.10002538, 0.10002931]"
Nsiu2_AvcvI-32,"[0.58303976, 0.10422297, 0.104285106, 0.104227945, 0.10422423]","[0.10002682, 0.10002943, 0.5998951, 0.10002174, 0.10002683]"
Nsiu2_AvcvI-33,"[0.10014339, 0.10003993, 0.10003995, 0.59963447, 0.100142315]","[0.10002149, 0.100025214, 0.59990793, 0.10002346, 0.10002196]"
Nsiu2_AvcvI-34,"[0.100007266, 0.100010164, 0.5999656, 0.10000897, 0.100008026]","[0.100008026, 0.59996045, 0.10001262, 0.10001375, 0.100005135]"
Nsiu2_AvcvI-35,"[0.599856, 0.100035995, 0.100035995, 0.100036, 0.10003599]","[0.10426231, 0.10432684, 0.10424591, 0.5829071, 0.104257874]"
Nsiu2_AvcvI-36,"[0.10000971, 0.10001702, 0.59994924, 0.10000972, 0.10001433]","[0.100008704, 0.10001057, 0.100008346, 0.10001259, 0.5999598]"
Nsiu2_AvcvI-37,"[0.10001242, 0.59993, 0.10001519, 0.100019574, 0.10002288]","[0.100007184, 0.10000491, 0.10000754, 0.10001336, 0.599967]"
Nsiu2_AvcvI-38,"[0.10000998, 0.100022815, 0.10001597, 0.59992844, 0.100022815]","[0.10001845, 0.100016065, 0.10001942, 0.59993184, 0.10001423]"
Nsiu2_AvcvI-39,"[0.5998059, 0.10003666, 0.10005248, 0.10005246, 0.10005246]","[0.100013286, 0.10001394, 0.10001329, 0.59995395, 0.100005515]"
Nsiu2_AvcvI-40,"[0.10002286, 0.100041, 0.10002936, 0.5998658, 0.100040995]","[0.100011736, 0.100007795, 0.10001004, 0.100011066, 0.5999593]"
Nsiu2_AvcvI-41,"[0.10002596, 0.10003537, 0.1000354, 0.10003536, 0.5998679]","[0.100007586, 0.59996676, 0.10001, 0.10000724, 0.1000084]"
Nsiu2_AvcvI-42,"[0.10001885, 0.100028984, 0.100012384, 0.5999297, 0.10001008]","[0.100009516, 0.100011945, 0.10001276, 0.1000076, 0.5999582]"
Nsiu2_AvcvI-43,"[0.100004725, 0.100009926, 0.5999713, 0.10000813, 0.10000598]","[0.58304155, 0.104221724, 0.10429226, 0.104221635, 0.10422285]"
Nsiu2_AvcvI-44,"[0.10001309, 0.59980375, 0.100022815, 0.10008023, 0.100080095]","[0.10000576, 0.10000998, 0.10001194, 0.5999591, 0.10001324]"
Nsiu2_AvcvI-45,"[0.10001844, 0.10000992, 0.5999403, 0.100012906, 0.10001844]","[0.10002794, 0.5998994, 0.100026704, 0.10002406, 0.100021906]"
Nsiu2_AvcvI-46,"[0.10000918, 0.10000919, 0.5999646, 0.10000839, 0.10000859]","[0.100005634, 0.10000547, 0.10000445, 0.5999796, 0.10000482]"
Nsiu2_AvcvI-47,"[0.10002283, 0.599869, 0.10002284, 0.10002284, 0.10006244]","[0.58297235, 0.10423242, 0.10422961, 0.10422902, 0.104336575]"
Nsiu2_AvcvI-48,"[0.100017995, 0.100017995, 0.1000315, 0.100031495, 0.599901]","[0.10000539, 0.100006476, 0.5999735, 0.10000813, 0.10000648]"
Nsiu2_AvcvI-49,"[0.100022845, 0.10028314, 0.10028311, 0.5991278, 0.10028309]","[0.59981793, 0.10002284, 0.10001702, 0.10007112, 0.1000711]"
Nsiu2_AvcvI-50,"[0.1000228, 0.5998514, 0.1000228, 0.10008019, 0.1000228]","[0.1000131, 0.59994155, 0.10001915, 0.100013085, 0.10001309]"
Nsiu2_AvcvI-51,"[0.10000728, 0.10001135, 0.5999524, 0.1000132, 0.10001577]","[0.10000614, 0.1000055, 0.5999772, 0.100004196, 0.10000698]"
Nsiu2_AvcvI-52,"[0.1000201, 0.10003961, 0.59986883, 0.1000396, 0.10003187]","[0.100020185, 0.599933, 0.1000133, 0.1000133, 0.100020185]"
Nsiu2_AvcvI-53,"[0.10028347, 0.59912676, 0.10028334, 0.100022845, 0.10028359]","[0.5999607, 0.10000796, 0.10000998, 0.1000109, 0.10001047]"
Nsiu2_AvcvI-54,"[0.10028319, 0.10028337, 0.100022845, 0.10028326, 0.59912735]","[0.10002134, 0.10002133, 0.10001494, 0.10002134, 0.59992105]"
Nsiu2_AvcvI-55,"[0.10003769, 0.59978366, 0.10010329, 0.100037694, 0.10003768]","[0.10001347, 0.59987086, 0.10004811, 0.10004807, 0.10001947]"
Nsiu2_AvcvI-56,"[0.10002295, 0.10002563, 0.10004832, 0.59988564, 0.10001747]","[0.10002287, 0.10002287, 0.5999096, 0.10002771, 0.10001695]"
Nsiu2_AvcvI-57,"[0.10004952, 0.5998754, 0.10002919, 0.100022934, 0.10002294]","[0.10000271, 0.10000421, 0.100002, 0.10000424, 0.59998685]"
Nsiu2_AvcvI-58,"[0.59986573, 0.10002287, 0.10002936, 0.10004103, 0.10004101]","[0.10000902, 0.10000958, 0.10000806, 0.59996724, 0.100006126]"
Nsiu2_AvcvI-59,"[0.100015536, 0.59991455, 0.10004266, 0.10001177, 0.100015536]","[0.59997046, 0.10000495, 0.100006826, 0.10000899, 0.10000879]"
Nsiu2_AvcvI-60,"[0.100037724, 0.10002285, 0.5997322, 0.10010371, 0.100103475]","[0.10002287, 0.10003399, 0.10002288, 0.10002735, 0.5998929]"
Nsiu2_AvcvI-61,"[0.10002283, 0.10008333, 0.100036, 0.59983504, 0.10002283]","[0.10000854, 0.10001474, 0.5999287, 0.100019485, 0.10002856]"
Nsiu2_AvcvI-62,"[0.100229435, 0.100042716, 0.10022943, 0.59926903, 0.10022941]","[0.10001784, 0.100030124, 0.10002448, 0.599895, 0.10003262]"
Nsiu2_AvcvI-63,"[0.59926915, 0.10022942, 0.10022936, 0.100042716, 0.10022939]","[0.10002602, 0.10002601, 0.10002712, 0.10003034, 0.59989053]"
zd2BvInRjyw-1,"[0.10001288, 0.10003794, 0.10010411, 0.10002299, 0.5998221]","[0.10001585, 0.10001872, 0.10001585, 0.10002285, 0.5999267]"
zd2BvInRjyw-2,"[0.10001562, 0.10000991, 0.10001638, 0.59994817, 0.10000991]","[0.10002704, 0.10003303, 0.10002704, 0.10001754, 0.59989536]"
zd2BvInRjyw-3,"[0.10022934, 0.100229345, 0.10002285, 0.10022758, 0.5992909]","[0.1000294, 0.59989643, 0.10002938, 0.10003243, 0.10001236]"
zd2BvInRjyw-4,"[0.10005261, 0.59990317, 0.10001447, 0.10000689, 0.1000228]","[0.100022964, 0.100017, 0.5999138, 0.10002518, 0.10002111]"
zd2BvInRjyw-5,"[0.104228795, 0.10422368, 0.5830719, 0.10423153, 0.1042441]","[0.100022525, 0.5998934, 0.10003145, 0.10002487, 0.10002778]"
zd2BvInRjyw-6,"[0.100030184, 0.100044385, 0.59983665, 0.1000444, 0.10004438]","[0.10001131, 0.10001131, 0.10002153, 0.10000978, 0.599946]"
zd2BvInRjyw-7,"[0.59970856, 0.10012289, 0.10002283, 0.10002283, 0.10012289]","[0.10000899, 0.100008555, 0.5999622, 0.10001131, 0.100008994]"
zd2BvInRjyw-8,"[0.5997388, 0.10009585, 0.100095935, 0.1000466, 0.10002286]","[0.59998053, 0.10000494, 0.10000458, 0.100004725, 0.10000519]"
zd2BvInRjyw-9,"[0.10000994, 0.1000118, 0.5999476, 0.100018896, 0.1000118]","[0.10001634, 0.10001916, 0.10001504, 0.100015886, 0.59993356]"
zd2BvInRjyw-10,"[0.10006222, 0.10002281, 0.5998783, 0.10001383, 0.10002281]","[0.10000484, 0.10000442, 0.59998214, 0.10000407, 0.10000452]"
zd2BvInRjyw-11,"[0.10012333, 0.10002284, 0.10002284, 0.5997079, 0.10012307]","[0.5999564, 0.10001059, 0.10001059, 0.10001052, 0.10001191]"
zd2BvInRjyw-12,"[0.10423389, 0.10424247, 0.104236014, 0.58304983, 0.10423777]","[0.10002306, 0.10003192, 0.10003191, 0.5998942, 0.100018896]"
bRku0uaWchs-1,"[0.10001504, 0.10001504, 0.5999501, 0.10000991, 0.10000991]","[0.100003086, 0.10000308, 0.100003146, 0.5999872, 0.100003496]"
bRku0uaWchs-2,"[0.10028334, 0.10028315, 0.5991274, 0.100022845, 0.100283265]","[0.10002284, 0.100036, 0.10008332, 0.59982187, 0.100036]"
bRku0uaWchs-3,"[0.100283116, 0.100283116, 0.5991278, 0.10028311, 0.100022845]","[0.599991, 0.100002415, 0.10000253, 0.10000189, 0.10000213]"
bRku0uaWchs-4,"[0.10028303, 0.10028312, 0.100022845, 0.10028312, 0.5991279]","[0.10002219, 0.59990984, 0.10002033, 0.10002446, 0.10002318]"
bRku0uaWchs-5,"[0.10001425, 0.100012, 0.59994805, 0.100008145, 0.10001754]","[0.10000199, 0.59999335, 0.100001626, 0.100001514, 0.10000154]"
bRku0uaWchs-6,"[0.59988004, 0.10003878, 0.10002302, 0.10003156, 0.10002661]","[0.2, 0.2, 0.2, 0.2, 0.2]"
bRku0uaWchs-7,"[0.10001115, 0.10001467, 0.100012675, 0.100011155, 0.5999504]","[0.10000539, 0.5999761, 0.100004934, 0.100006625, 0.100006945]"
bRku0uaWchs-8,"[0.10004359, 0.10003348, 0.10002288, 0.5998772, 0.10002288]","[0.59995854, 0.10001028, 0.10001099, 0.100009926, 0.10001027]"
bRku0uaWchs-9,"[0.10012278, 0.10002283, 0.5997092, 0.10002283, 0.10012233]","[0.10002282, 0.100032635, 0.10002282, 0.5999042, 0.10001754]"
bRku0uaWchs-10,"[0.10001134, 0.5999546, 0.10001134, 0.100011334, 0.100011334]","[0.10000696, 0.10000625, 0.10001201, 0.10000903, 0.59996575]"
bRku0uaWchs-11,"[0.10004381, 0.100034796, 0.5998577, 0.10002887, 0.10003479]","[0.5998841, 0.10002531, 0.10002924, 0.10003465, 0.100026734]"
bRku0uaWchs-12,"[0.100022845, 0.10028305, 0.5991279, 0.10028312, 0.10028311]","[0.10002627, 0.10002674, 0.1000288, 0.5998951, 0.100023046]"
bRku0uaWchs-13,"[0.5999121, 0.100024916, 0.10002134, 0.100018695, 0.100022994]","[0.599127, 0.10028332, 0.10028341, 0.100022845, 0.100283414]"
bRku0uaWchs-14,"[0.10012231, 0.5997095, 0.10002282, 0.10012252, 0.10002282]","[0.5997801, 0.10004661, 0.10003068, 0.100046605, 0.100096025]"
bRku0uaWchs-15,"[0.10002288, 0.10002688, 0.599886, 0.10002288, 0.10004135]","[0.10001452, 0.59992087, 0.10002556, 0.10001428, 0.10002477]"
bRku0uaWchs-16,"[0.10002284, 0.5998686, 0.10002283, 0.100062855, 0.10002284]","[0.100021, 0.10002633, 0.10002633, 0.10002913, 0.59989727]"
bRku0uaWchs-17,"[0.10001634, 0.10001633, 0.59993464, 0.10001634, 0.10001634]","[0.10002583, 0.100029305, 0.10002746, 0.59988993, 0.10002746]"
bRku0uaWchs-18,"[0.1000396, 0.100022905, 0.100039594, 0.10007712, 0.59982073]","[0.10003808, 0.100016385, 0.1000181, 0.59991366, 0.10001378]"
bRku0uaWchs-19,"[0.100012586, 0.5999322, 0.10002219, 0.10001377, 0.10001925]","[0.10000798, 0.10001187, 0.10000797, 0.10001119, 0.599961]"
bRku0uaWchs-20,"[0.10000734, 0.5999774, 0.100003034, 0.10000304, 0.1000092]","[0.10000936, 0.100010656, 0.5999611, 0.10000944, 0.100009434]"
bRku0uaWchs-21,[],"[0.2, 0.2, 0.2, 0.2, 0.2]"
bRku0uaWchs-22,[],"[0.5998348, 0.10001857, 0.10004252, 0.10002974, 0.10007437]"
bRku0uaWchs-23,[],"[0.5999053, 0.10002501, 0.100023866, 0.10002334, 0.10002246]"
3_GBTzMaNms-1,"[0.100080155, 0.100022815, 0.10008014, 0.10001309, 0.59980375]","[0.10000479, 0.100005016, 0.10000335, 0.5999839, 0.10000295]"
3_GBTzMaNms-2,"[0.10028301, 0.599128, 0.10002284, 0.10028308, 0.10028305]","[0.100041285, 0.59986216, 0.100034, 0.10003045, 0.10003213]"
3_GBTzMaNms-3,"[0.59996444, 0.100006305, 0.10000832, 0.10000872, 0.10001221]","[0.10000138, 0.10000138, 0.100001216, 0.10000117, 0.59999484]"
3_GBTzMaNms-4,"[0.10002285, 0.10002973, 0.10004253, 0.59986234, 0.10004252]","[0.10000323, 0.10000371, 0.59998417, 0.100004785, 0.10000408]"
3_GBTzMaNms-5,"[0.5997185, 0.10004499, 0.100125335, 0.10004498, 0.100066185]","[0.10000725, 0.10000725, 0.1000398, 0.5999357, 0.10000998]"
